List items that form the package.,Liệt kê các mặt hàng tạo thành gói.
Quotation To,Báo giá cho
Rate at which customer's currency is converted to company's base currency,Tỷ giá mà tiền tệ của khách hàng được chuyển đổi sang tiền tệ cơ sở của công ty
Rate at which Price list currency is converted to company's base currency,Tỷ giá mà tiền tệ của Bảng giá được chuyển đổi sang tiền tệ cơ sở của công ty
Additional Discount and Coupon Code,Chiết khấu bổ sung và Mã giảm giá
Referral Sales Partner,Đối tác bán hàng giới thiệu
In Words will be visible once you save the Quotation.,(Số tiền) bằng chữ sẽ hiển thị khi bạn lưu Báo giá.
Term Details,Chi tiết điều khoản
Quotation Item,Mục báo giá
Against Doctype,Dựa trên Loại chứng từ
Against Docname,Dựa trên Tên chứng từ
Additional Notes,Ghi chú bổ sung
Skip Delivery Note,Bỏ qua Phiếu giao hàng
In Words will be visible once you save the Sales Order.,(Số tiền) bằng chữ sẽ hiển thị khi bạn lưu Đơn hàng bán.
Track this Sales Order against any Project,Theo dõi Đơn hàng bán này dựa trên bất kỳ Dự án nào
Billing and Delivery Status,Trạng thái Thanh toán và Giao hàng
Not Delivered,Chưa giao hàng
Fully Delivered,Đã giao hàng đầy đủ
Partly Delivered,Đã giao hàng một phần
Not Applicable,Không áp dụng
%  Delivered,% đã giao hàng
% of materials delivered against this Sales Order,% nguyên vật liệu đã giao dựa trên Đơn hàng bán này
% of materials billed against this Sales Order,% nguyên vật liệu đã lập hóa đơn dựa trên Đơn hàng bán này
Not Billed,Chưa lập hóa đơn
Fully Billed,Đã lập hóa đơn đầy đủ
Partly Billed,Đã lập hóa đơn một phần
Ensure Delivery Based on Produced Serial No,Đảm bảo giao hàng dựa trên Số sê-ri đã sản xuất
Supplier delivers to Customer,Nhà cung cấp giao hàng cho Khách hàng
Delivery Warehouse,Kho giao hàng
Planned Quantity,Số lượng hoạch định
For Production,Cho sản xuất
Work Order Qty,Số lượng Lệnh sản xuất
Produced Quantity,Số lượng đã sản xuất
Used for Production Plan,Được sử dụng cho Kế hoạch sản xuất
Sales Partner Type,Loại đối tác bán hàng
Contact No.,Số liên hệ
Contribution (%),Đóng góp (%)
Contribution to Net Total,Đóng góp vào Tổng thực
Selling Settings,Cài đặt Bán hàng
Settings for Selling Module,Các cài đặt cho mô-đun Bán hàng
Customer Naming By,Quy tắc đặt tên Khách hàng
Campaign Naming By,Quy tắc đặt tên Chiến dịch
Default Customer Group,Nhóm khách hàng mặc định
Default Territory,Khu vực mặc định
Close Opportunity After Days,Đóng Cơ hội sau số ngày
Default Quotation Validity Days,Số ngày hiệu lực Báo giá mặc định
Sales Update Frequency,Tần suất cập nhật bán hàng
Each Transaction,Mỗi giao dịch
SMS Center,Trung tâm SMS
Send To,Gửi đến
All Contact,Tất cả liên hệ
All Customer Contact,Tất cả liên hệ khách hàng
All Supplier Contact,Tất cả liên hệ nhà cung cấp
All Sales Partner Contact,Tất cả liên hệ đối tác bán hàng
All Lead (Open),Tất cả khách hàng tiềm năng (Mở)
All Employee (Active),Tất cả nhân viên (Đang hoạt động)
All Sales Person,Tất cả nhân viên bán hàng
Create Receiver List,Tạo danh sách người nhận
Receiver List,Danh sách người nhận
Messages greater than 160 characters will be split into multiple messages,Tin nhắn dài hơn 160 ký tự sẽ được chia thành nhiều tin nhắn
Total Characters,Tổng số ký tự
Total Message(s),Tổng số tin nhắn
Authorization Control,Kiểm soát ủy quyền
Authorization Rule,Quy tắc ủy quyền
Average Discount,Chiết khấu trung bình
Customerwise Discount,Chiết khấu theo khách hàng
Itemwise Discount,Chiết khấu theo mặt hàng
Customer or Item,Khách hàng hoặc Mặt hàng
Customer / Item Name,Tên Khách hàng / Mặt hàng
Authorized Value,Giá trị được ủy quyền
Applicable To (Role),Áp dụng cho (Vai trò)
Applicable To (Employee),Áp dụng cho (Nhân viên)
Applicable To (User),Áp dụng cho (Người dùng)
Applicable To (Designation),Áp dụng cho (Chức danh)
Approving Role (above authorized value),Vai trò phê duyệt (trên giá trị được ủy quyền)
Approving User  (above authorized value),Người dùng phê duyệt (trên giá trị được ủy quyền)
Brand Defaults,Các mặc định thương hiệu
Legal Entity / Subsidiary with a separate Chart of Accounts belonging to the Organization.,Pháp nhân / Công ty con có một Hệ thống tài khoản riêng thuộc về Tổ chức.
Change Abbreviation,Thay đổi viết tắt
Parent Company,Công ty mẹ
Default Values,Các giá trị mặc định
Default Holiday List,Danh sách ngày nghỉ lễ mặc định
Default Selling Terms,Điều khoản bán hàng mặc định
Default Buying Terms,Điều khoản mua hàng mặc định
Create Chart Of Accounts Based On,Tạo Hệ thống tài khoản dựa trên
Standard Template,Mẫu chuẩn
Existing Company,Công ty hiện có
Chart Of Accounts Template,Mẫu Hệ thống tài khoản
Existing Company,Công ty hiện có
Date of Establishment,Ngày thành lập
Sales Settings,Cài đặt bán hàng
Monthly Sales Target,Mục tiêu bán hàng hàng tháng
Sales Monthly History,Lịch sử bán hàng hàng tháng
Transactions Annual History,Lịch sử giao dịch hàng năm
Total Monthly Sales,Tổng doanh thu hàng tháng
Default Cash Account,Tài khoản tiền mặt mặc định
Default Receivable Account,Tài khoản phải thu mặc định
Round Off Cost Center,Trung tâm chi phí làm tròn
Discount Allowed Account,Tài khoản chiết khấu được phép
Discount Received Account,Tài khoản chiết khấu được nhận
Exchange Gain / Loss Account,Tài khoản lãi / lỗ tỷ giá
Unrealized Exchange Gain/Loss Account,Tài khoản lãi/lỗ tỷ giá chưa thực hiện
Allow Account Creation Against Child Company,Cho phép tạo tài khoản đối với công ty con
Default Payable Account,Tài khoản phải trả mặc định
Default Employee Advance Account,Tài khoản tạm ứng nhân viên mặc định
Default Cost of Goods Sold Account,Tài khoản Giá vốn hàng bán mặc định
Default Income Account,Tài khoản doanh thu mặc định
Default Deferred Revenue Account,Tài khoản doanh thu trả trước mặc định
Default Deferred Expense Account,Tài khoản chi phí trả trước mặc định
Default Payroll Payable Account,Tài khoản phải trả lương mặc định
Default Expense Claim Payable Account,Tài khoản phải trả yêu cầu chi phí mặc định
Stock Settings,Cài đặt kho
Enable Perpetual Inventory,Bật kiểm kê thường xuyên
Default Inventory Account,Tài khoản tồn kho mặc định
Stock Adjustment Account,Tài khoản điều chỉnh kho
Fixed Asset Depreciation Settings,Cài đặt khấu hao tài sản cố định
Series for Asset Depreciation Entry (Journal Entry),Chuỗi định danh cho Bút toán khấu hao tài sản (Bút toán)
Gain/Loss Account on Asset Disposal,Tài khoản lãi/lỗ khi thanh lý tài sản
Asset Depreciation Cost Center,Trung tâm chi phí khấu hao tài sản
Budget Detail,Chi tiết ngân sách
Exception Budget Approver Role,Vai trò người duyệt ngân sách ngoại lệ
Company Info,Thông tin công ty
For reference only.,Chỉ để tham khảo.
Company Logo,Logo công ty
Date of Incorporation,Ngày thành lập
Date of Commencement,Ngày bắt đầu hoạt động
Phone No,Số điện thoại
Company Description,Mô tả công ty
Registration Details,Chi tiết đăng ký
Company registration numbers for your reference. Tax numbers etc.,"Các số đăng ký công ty để bạn tham khảo. Mã số thuế, v.v."
Delete Company Transactions,Xóa các giao dịch của công ty
Currency Exchange,Tỷ giá hối đoái
Specify Exchange Rate to convert one currency into another,Chỉ định tỷ giá hối đoái để chuyển đổi một loại tiền tệ sang loại khác
From Currency,Từ Tiền tệ
To Currency,Đến Tiền tệ
For Buying,Cho Mua hàng
For Selling,Cho Bán hàng
Customer Group Name,Tên nhóm khách hàng
Parent Customer Group,Nhóm khách hàng cha
Only leaf nodes are allowed in transaction,Chỉ các nút lá được phép trong giao dịch
Mention if non-standard receivable account applicable,Nêu rõ nếu áp dụng tài khoản phải thu không theo chuẩn
Credit Limits,Các hạn mức tín dụng
Email Digest,Báo cáo tóm tắt qua Email
Send regular summary reports via Email.,Gửi báo cáo tóm tắt định kỳ qua Email.
Email Digest Settings,Cài đặt Báo cáo tóm tắt qua Email
How frequently?,Tần suất như thế nào?
Next email will be sent on:,Email tiếp theo sẽ được gửi vào:
Note: Email will not be sent to disabled users,Lưu ý: Email sẽ không được gửi đến những người dùng bị vô hiệu hóa
Profit & Loss,Lãi & Lỗ
New Income,Doanh thu mới
New Expenses,Chi phí mới
Annual Income,Doanh thu hàng năm
Annual Expenses,Chi phí hàng năm
Bank Balance,Số dư ngân hàng
Bank Credit Balance,Số dư có của ngân hàng
Receivables,Các khoản phải thu
Payables,Các khoản phải trả
Sales Orders to Bill,Các đơn hàng bán cần lập hóa đơn
Purchase Orders to Bill,Các đơn hàng mua cần lập hóa đơn
New Sales Orders,Các đơn hàng bán mới
New Purchase Orders,Các đơn hàng mua mới
Sales Orders to Deliver,Các đơn hàng bán cần giao
Purchase Orders to Receive,Các đơn hàng mua cần nhận
New Purchase Invoice,Hóa đơn mua hàng mới
New Quotations,Các báo giá mới
Open Quotations,Các báo giá đang mở
Open Issues,Các vấn đề đang mở
Open Projects,Các dự án đang mở
Purchase Orders Items Overdue,Các mục đơn hàng mua quá hạn
Upcoming Calendar Events,Các sự kiện lịch sắp tới
Open To Do,Việc cần làm đang mở
Add Quote,Thêm báo giá
Global Defaults,Các mặc định toàn cục
Default Company,Công ty mặc định
Current Fiscal Year,Năm tài chính hiện tại
Default Distance Unit,Đơn vị khoảng cách mặc định
Hide Currency Symbol,Ẩn ký hiệu tiền tệ
**Do not show any symbol like $etc next to currencies.** \$,Không hiển thị bất kỳ ký hiệu nào như v.v. bên cạnh các loại tiền tệ.
"If disable, 'Rounded Total' field will not be visible in any transaction","Nếu vô hiệu hóa, trường 'Tổng làm tròn' sẽ không hiển thị trong bất kỳ giao dịch nào"
Disable In Words,Vô hiệu hóa 'Bằng chữ'
"If disable, 'In Words' field will not be visible in any transaction","Nếu vô hiệu hóa, trường 'Bằng chữ' sẽ không hiển thị trong bất kỳ giao dịch nào"
Item Classification,Phân loại mặt hàng
General Settings,Cài đặt chung
Item Group Name,Tên nhóm mặt hàng
Parent Item Group,Nhóm mặt hàng cha
Item Group Defaults,Các mặc định nhóm mặt hàng
Item Tax,Thuế mặt hàng
Check this if you want to show in website,Đánh dấu vào đây nếu bạn muốn hiển thị trên trang web
Show this slideshow at the top of the page,Hiển thị trình chiếu này ở đầu trang
HTML / Banner that will show on the top of product list.,HTML / Banner sẽ hiển thị ở đầu danh sách sản phẩm.
Set prefix for numbering series on your transactions,Thiết lập tiền tố cho chuỗi định danh trên các giao dịch của bạn
Setup Series,Thiết lập chuỗi định danh
Update Series,Cập nhật chuỗi định danh
Change the starting / current sequence number of an existing series.,Thay đổi số thứ tự bắt đầu / hiện tại của một chuỗi định danh hiện có.
Quotation Lost Reason,Lý do mất báo giá
A third party distributor / dealer / commission agent / affiliate / reseller who sells the companies products for a commission.,Một nhà phân phối bên thứ ba / đại lý / đại lý hoa hồng / đơn vị liên kết / nhà bán lẻ bán sản phẩm của công ty để nhận hoa hồng.
Sales Partner Name,Tên đối tác bán hàng
Partner Type,Loại đối tác
Address & Contacts,Địa chỉ & Liên hệ
Address Desc,Mô tả địa chỉ
Contact Desc,Mô tả liên hệ
Sales Partner Target,Mục tiêu đối tác bán hàng
Targets,Các mục tiêu
Show In Website,Hiển thị trên trang web
Referral Code,Mã giới thiệu
To Track inbound purchase,Để theo dõi mua hàng đến
Logo,Logo
Partner website,Trang web của đối tác
All Sales Transactions can be tagged against multiple Sales Persons so that you can set and monitor targets.,Tất cả các Giao dịch bán hàng có thể được gắn thẻ với nhiều Nhân viên bán hàng để bạn có thể thiết lập và theo dõi các mục tiêu.
Name and Employee ID,Tên và Mã nhân viên
Sales Person Name,Tên nhân viên bán hàng
Parent Sales Person,Nhân viên bán hàng cha
Select company name first.,Chọn tên công ty trước.
Sales Person Targets,Mục tiêu nhân viên bán hàng
Set targets Item Group-wise for this Sales Person.,Thiết lập mục tiêu theo Nhóm mặt hàng cho Nhân viên bán hàng này.
Supplier Group Name,Tên nhóm nhà cung cấp
Parent Supplier Group,Nhóm nhà cung cấp cha
Target Detail,Chi tiết mục tiêu
Target Qty,Số lượng mục tiêu
Target  Amount,Số tiền mục tiêu
Target Distribution,Phân bổ mục tiêu
"Standard Terms and Conditions that can be added to Sales and Purchases. Examples: 1. Validity of the offer. 1. Payment Terms (In Advance, On Credit, part advance etc). 1. What is extra (or payable by the Customer). 1. Safety / usage warning. 1. Warranty if any. 1. Returns Policy. 1. Terms of shipping, if applicable. 1. Ways of addressing disputes, indemnity, liability, etc. 1. Address and Contact of your Company.","Các Điều khoản và Điều kiện tiêu chuẩn có thể được thêm vào Bán hàng và Mua hàng. Ví dụ: 1. Hiệu lực của ưu đãi. 1. Điều khoản thanh toán (Trả trước, Trả sau, trả trước một phần, v.v.). 1. Những gì là phụ phí (hoặc do Khách hàng thanh toán). 1. Cảnh báo an toàn / sử dụng. 1. Bảo hành nếu có. 1. Chính sách đổi trả. 1. Điều khoản vận chuyển, nếu có. 1. Các cách giải quyết tranh chấp, bồi thường, trách nhiệm pháp lý, v.v. 1. Địa chỉ và Liên hệ của Công ty bạn."
Applicable Modules,Các mô-đun áp dụng
Terms and Conditions Help,Trợ giúp về Điều khoản và Điều kiện
Classification of Customers by region,Phân loại khách hàng theo khu vực
Territory Name,Tên khu vực
Parent Territory,Khu vực cha
Territory Manager,Quản lý khu vực
For reference,Để tham khảo
Territory Targets,Mục tiêu khu vực
Set Item Group-wise budgets on this Territory. You can also include seasonality by setting the Distribution.,Thiết lập ngân sách theo Nhóm mặt hàng trên Khu vực này. Bạn cũng có thể bao gồm yếu tố thời vụ bằng cách thiết lập Phân bổ.
UOM Name,Tên Đơn vị tính
Check this to disallow fractions. (for Nos),Đánh dấu vào đây để không cho phép số thập phân. (cho Cái)
Website Item Group,Nhóm mặt hàng trên trang web
Cross Listing of Item in multiple groups,Liệt kê chéo mặt hàng trong nhiều nhóm
Default settings for Shopping Cart,Cài đặt mặc định cho Giỏ hàng
Enable Shopping Cart,Bật giỏ hàng
Display Settings,Cài đặt hiển thị
Show Public Attachments,Hiển thị các tệp đính kèm công khai
Show Price,Hiển thị giá
Show Stock Availability,Hiển thị tình trạng tồn kho
Show Contact Us Button,Hiển thị nút Liên hệ chúng tôi
Show Stock Quantity,Hiển thị số lượng tồn kho
Show Apply Coupon Code,Hiển thị Áp dụng mã giảm giá
Allow items not in stock to be added to cart,Cho phép thêm các mặt hàng không có trong kho vào giỏ hàng
Prices will not be shown if Price List is not set,Giá sẽ không được hiển thị nếu Bảng giá không được thiết lập
Quotation Series,Chuỗi định danh báo giá
Checkout Settings,Cài đặt thanh toán
Enable Checkout,Bật thanh toán
Payment Success Url,Url thành công thanh toán
After payment completion redirect user to selected page.,"Sau khi hoàn tất thanh toán, chuyển hướng người dùng đến trang đã chọn."
Batch Details,Chi tiết lô
Batch ID,ID Lô
image,hình ảnh
Parent Batch,Lô cha
Manufacturing Date,Ngày sản xuất
Batch Quantity,Số lượng lô
Batch UOM,Đơn vị tính của lô
Source Document Type,Loại chứng từ nguồn
Source Document Name,Tên chứng từ nguồn
Batch Description,Mô tả lô
Bin,Ô kệ
Reserved Quantity,Số lượng đã đặt trước
Actual Quantity,Số lượng thực tế
Requested Quantity,Số lượng đã yêu cầu
Reserved Qty for sub contract,Số lượng đặt trước cho hợp đồng phụ
Moving Average Rate,Đơn giá bình quân di động
FCFS Rate,"Đơn giá FCFS (Nhập trước, xuất trước)"
Customs Tariff Number,Số biểu thuế hải quan
Tariff Number,Số biểu thuế
Delivery To,Giao đến
Is Return,Là trả hàng
Issue Credit Note,Phát hành Giấy báo có
Return Against Delivery Note,Trả hàng dựa trên Phiếu giao hàng
Customer's Purchase Order No,Số Đơn hàng mua của khách hàng
Billing Address Name,Tên địa chỉ thanh toán
Required only for sample item.,Chỉ yêu cầu cho mặt hàng mẫu.
"If you have created a standard template in Sales Taxes and Charges Template, select one and click on the button below.","Nếu bạn đã tạo một mẫu chuẩn trong Mẫu Thuế và Phí bán hàng, hãy chọn một và nhấn vào nút bên dưới."
In Words will be visible once you save the Delivery Note.,(Số tiền) bằng chữ sẽ hiển thị khi bạn lưu Phiếu giao hàng.
In Words (Export) will be visible once you save the Delivery Note.,(Số tiền) bằng chữ (Xuất khẩu) sẽ hiển thị khi bạn lưu Phiếu giao hàng.
Transporter Info,Thông tin nhà vận chuyển
Driver Name,Tên tài xế
Track this Delivery Note against any Project,Theo dõi Phiếu giao hàng này dựa trên bất kỳ Dự án nào
Inter Company Reference,Tham chiếu nội bộ công ty
Print Without Amount,In không có số tiền
% Installed,% đã lắp đặt
% of materials delivered against this Delivery Note,% nguyên vật liệu đã giao dựa trên Phiếu giao hàng này
Installation Status,Trạng thái lắp đặt
Excise Page Number,Số trang thuế tiêu thụ đặc biệt
Instructions,Hướng dẫn
From Warehouse,Từ Kho
Against Sales Order,Dựa trên Đơn hàng bán
Against Sales Order Item,Dựa trên Mục Đơn hàng bán
Against Sales Invoice,Dựa trên Hóa đơn bán hàng
Against Sales Invoice Item,Dựa trên Mục Hóa đơn bán hàng
Available Batch Qty at From Warehouse,Số lượng lô có sẵn tại Kho nguồn
Available Qty at From Warehouse,Số lượng có sẵn tại Kho nguồn
Delivery Settings,Cài đặt Giao hàng
Dispatch Settings,Cài đặt Điều phối
Dispatch Notification Template,Mẫu Thông báo điều phối
Dispatch Notification Attachment,Tệp đính kèm Thông báo điều phối
Leave blank to use the standard Delivery Note format,Để trống để sử dụng định dạng Phiếu giao hàng tiêu chuẩn
Send with Attachment,Gửi kèm tệp đính kèm
Delay between Delivery Stops,Độ trễ giữa các điểm dừng giao hàng
Delivery Stop,Điểm dừng giao hàng
Lock,Khóa
Visited,Đã ghé thăm
Order Information,Thông tin đơn hàng
Contact Information,Thông tin liên hệ
Email sent to,Email đã gửi đến
Dispatch Information,Thông tin điều phối
Estimated Arrival,Thời gian dự kiến đến
Initial Email Notification Sent,Thông báo Email ban đầu đã được gửi
Delivery Details,Chi tiết giao hàng
Driver Email,Email của tài xế
Driver Address,Địa chỉ của tài xế
Total Estimated Distance,Tổng khoảng cách ước tính
Distance UOM,Đơn vị tính khoảng cách
Departure Time,Thời gian khởi hành
Delivery Stops,Các điểm dừng giao hàng
Calculate Estimated Arrival Times,Tính toán thời gian đến dự kiến
Use Google Maps Direction API to calculate estimated arrival times,Sử dụng API chỉ đường của Google Maps để tính thời gian đến dự kiến
Optimize Route,Tối ưu hóa lộ trình
Use Google Maps Direction API to optimize route,Sử dụng API chỉ đường của Google Maps để tối ưu hóa lộ trình
In Transit,Đang vận chuyển
Fulfillment User,Người dùng thực hiện đơn hàng
"A Product or a Service that is bought, sold or kept in stock.","Một Sản phẩm hoặc Dịch vụ được mua, bán hoặc lưu trữ trong kho."
Variant Of,Là biến thể của
"If item is a variant of another item then description, image, pricing, taxes etc will be set from the template unless explicitly specified","Nếu mặt hàng là một biến thể của mặt hàng khác thì mô tả, hình ảnh, giá cả, thuế, v.v. sẽ được lấy từ mẫu trừ khi được chỉ định rõ ràng"
Is Item from Hub,Là mặt hàng từ Hub
Default Unit of Measure,Đơn vị tính mặc định
Maintain Stock,Duy trì tồn kho
Standard Selling Rate,Đơn giá bán tiêu chuẩn
Auto Create Assets on Purchase,Tự động tạo Tài sản khi mua hàng
Asset Naming Series,Chuỗi định danh Tài sản
Over Delivery/Receipt Allowance (%),Tỷ lệ cho phép Giao hàng/Nhận hàng thừa (%)
Barcodes,Mã vạch
Shelf Life In Days,Hạn sử dụng (tính bằng ngày)
End of Life,Hết vòng đời sản phẩm
Default Material Request Type,Loại Yêu cầu Nguyên vật liệu mặc định
Valuation Method,Phương pháp tính giá trị
FIFO,"FIFO (Nhập trước, Xuất trước)"
Moving Average,Bình quân di động
Warranty Period (in days),Thời hạn bảo hành (tính bằng ngày)
Auto re-order,Tự động tái đặt hàng
Reorder level based on Warehouse,Mức tái đặt hàng dựa trên Kho
Will also apply for variants unless overrridden,Cũng sẽ áp dụng cho các biến thể trừ khi bị ghi đè
Units of Measure,Các đơn vị tính
Will also apply for variants,Cũng sẽ áp dụng cho các biến thể
Serial Nos and Batches,Số sê-ri và Lô
Has Batch No,Có Số lô
Automatically Create New Batch,Tự động tạo Lô mới
Batch Number Series,Chuỗi định danh Số lô
"Example: ABCD.#####. If series is set and Batch No is not mentioned in transactions, then automatic batch number will be created based on this series. If you always want to explicitly mention Batch No for this item, leave this blank. Note: this setting will take priority over the Naming Series Prefix in Stock Settings.","Ví dụ: ABCD.#####. Nếu chuỗi được thiết lập và Số lô không được đề cập trong các giao dịch, thì số lô tự động sẽ được tạo dựa trên chuỗi này. Nếu bạn luôn muốn chỉ định rõ ràng Số lô cho mặt hàng này, hãy để trống. Lưu ý: cài đặt này sẽ được ưu tiên hơn Tiền tố chuỗi định danh trong Cài đặt Kho."
Has Expiry Date,Có ngày hết hạn
Retain Sample,Giữ lại mẫu
Max Sample Quantity,Số lượng mẫu tối đa
Maximum sample quantity that can be retained,Số lượng mẫu tối đa có thể được giữ lại
Has Serial No,Có Số sê-ri
Serial Number Series,Chuỗi định danh Số sê-ri
"Example: ABCD.##### If series is set and Serial No is not mentioned in transactions, then automatic serial number will be created based on this series. If you always want to explicitly mention Serial Nos for this item. leave this blank.","Ví dụ: ABCD.##### Nếu chuỗi được thiết lập và Số sê-ri không được đề cập trong các giao dịch, thì số sê-ri tự động sẽ được tạo dựa trên chuỗi này. Nếu bạn luôn muốn chỉ định rõ ràng Số sê-ri cho mặt hàng này, hãy để trống."
Variants,Các biến thể
Has Variants,Có các biến thể
"If this item has variants, then it cannot be selected in sales orders etc.","Nếu mặt hàng này có các biến thể, thì nó không thể được chọn trong các đơn hàng bán, v.v."
Variant Based On,Biến thể dựa trên
Item Attribute,Thuộc tính mặt hàng
"Sales, Purchase, Accounting Defaults","Các mặc định Bán hàng, Mua hàng, Kế toán"
Item Defaults,Các mặc định mặt hàng
"Purchase, Replenishment Details","Chi tiết Mua hàng, Bổ sung hàng"
Is Purchase Item,Là mặt hàng mua
Default Purchase Unit of Measure,Đơn vị tính mua hàng mặc định
Minimum Order Qty,Số lượng đặt hàng tối thiểu
Minimum quantity should be as per Stock UOM,Số lượng tối thiểu phải theo Đơn vị tính tồn kho
Average time taken by the supplier to deliver,Thời gian trung bình nhà cung cấp giao hàng
Is Customer Provided Item,Là mặt hàng do khách hàng cung cấp
Delivered by Supplier (Drop Ship),Được giao bởi Nhà cung cấp (Giao hàng thẳng)
Supplier Items,Các mặt hàng của nhà cung cấp
Foreign Trade Details,Chi tiết ngoại thương
Country of Origin,Nước xuất xứ
Sales Details,Chi tiết bán hàng
Default Sales Unit of Measure,Đơn vị tính bán hàng mặc định
Is Sales Item,Là mặt hàng bán
Max Discount (%),Chiết khấu tối đa (%)
No of Months,Số tháng
Customer Items,Các mặt hàng của khách hàng
Inspection Criteria,Tiêu chí kiểm tra
Inspection Required before Purchase,Yêu cầu kiểm tra trước khi mua
Inspection Required before Delivery,Yêu cầu kiểm tra trước khi giao
Default BOM,Định mức nguyên vật liệu (BOM) mặc định
Supply Raw Materials for Purchase,Cung cấp Nguyên vật liệu thô để mua hàng
If subcontracted to a vendor,Nếu gia công cho một nhà cung cấp
Customer Code,Mã khách hàng
Default Item Manufacturer,Nhà sản xuất mặt hàng mặc định
Default Manufacturer Part No,Mã phụ tùng nhà sản xuất mặc định
Show in Website (Variant),Hiển thị trên trang web (Biến thể)
Items with higher weightage will be shown higher,Các mặt hàng có trọng số cao hơn sẽ được hiển thị ở vị trí cao hơn
Show a slideshow at the top of the page,Hiển thị một trình chiếu ở đầu trang
Website Image,Hình ảnh trên trang web
Website Warehouse,Kho trên trang web
"Show ""In Stock"" or ""Not in Stock"" based on stock available in this warehouse.","Hiển thị ""Còn hàng"" hoặc ""Hết hàng"" dựa trên tồn kho có sẵn trong kho này."
Website Item Groups,Các nhóm mặt hàng trên trang web
List this Item in multiple groups on the website.,Liệt kê mặt hàng này trong nhiều nhóm trên trang web.
Copy From Item Group,Sao chép từ Nhóm mặt hàng
Website Content,Nội dung trang web
You can use any valid Bootstrap 4 markup in this field. It will be shown on your Item Page.,Bạn có thể sử dụng bất kỳ mã đánh dấu Bootstrap 4 hợp lệ nào trong trường này. Nó sẽ được hiển thị trên trang Mặt hàng của bạn.
Total Projected Qty,Tổng số lượng dự kiến
Hub Publishing Details,Chi tiết đăng tải lên Hub
Publish in Hub,Đăng tải lên Hub
Publish Item to hub.erpnext.com,Đăng tải mặt hàng lên hub.erpnext.com
Hub Category to Publish,Hạng mục trên Hub để đăng tải
Hub Warehouse,Kho trên Hub
"Publish ""In Stock"" or ""Not in Stock"" on Hub based on stock available in this warehouse.","Đăng tải ""Còn hàng"" hoặc ""Hết hàng"" trên Hub dựa trên tồn kho có sẵn trong kho này."
Synced With Hub,Đã đồng bộ với Hub
Item Alternative,Mặt hàng thay thế
Alternative Item Code,Mã mặt hàng thay thế
Two-way,Hai chiều
Alternative Item Name,Tên mặt hàng thay thế
Attribute Name,Tên thuộc tính
Numeric Values,Các giá trị số
From Range,Từ khoảng
Increment,Bước nhảy
To Range,Đến khoảng
Item Attribute Values,Các giá trị thuộc tính mặt hàng
Item Attribute Value,Giá trị thuộc tính mặt hàng
Attribute Value,Giá trị thuộc tính
Abbreviation,Viết tắt
"This will be appended to the Item Code of the variant. For example, if your abbreviation is ""SM"", and the item code is ""T-SHIRT"", the item code of the variant will be ""T-SHIRT-SM""","Mã này sẽ được nối vào Mã mặt hàng của biến thể. Ví dụ, nếu mã viết tắt của bạn là ""SM"" và mã mặt hàng là ""T-SHIRT"", mã mặt hàng của biến thể sẽ là ""T-SHIRT-SM"""
Item Barcode,Mã vạch mặt hàng
Barcode Type,Loại mã vạch
EAN,EAN
UPC-A,UPC-A
Item Customer Detail,Chi tiết khách hàng của mặt hàng
"For the convenience of customers, these codes can be used in print formats like Invoices and Delivery Notes","Để thuận tiện cho khách hàng, các mã này có thể được sử dụng trong các định dạng in như Hóa đơn và Phiếu giao hàng"
Ref Code,Mã tham chiếu
Item Default,Mặc định mặt hàng
Purchase Defaults,Các mặc định mua hàng
Default Buying Cost Center,Trung tâm chi phí mua hàng mặc định
Default Supplier,Nhà cung cấp mặc định
Default Expense Account,Tài khoản chi phí mặc định
Sales Defaults,Các mặc định bán hàng
Default Selling Cost Center,Trung tâm chi phí bán hàng mặc định
Item Manufacturer,Nhà sản xuất mặt hàng
Item Price,Giá mặt hàng
Packing Unit,Đơn vị đóng gói
Quantity that must be bought or sold per UOM,Số lượng phải được mua hoặc bán trên mỗi Đơn vị tính
Item Quality Inspection Parameter,Thông số kiểm tra chất lượng mặt hàng
Acceptance Criteria,Tiêu chí chấp nhận
Item Reorder,Tái đặt hàng mặt hàng
Check in (group),Kiểm tra trong (nhóm)
Request for,Yêu cầu cho
Re-order Level,Mức tái đặt hàng
Re-order Qty,Số lượng tái đặt hàng
Item Supplier,Nhà cung cấp mặt hàng
Item Variant,Biến thể mặt hàng
Item Variant Attribute,Thuộc tính biến thể mặt hàng
Do not update variants on save,Không cập nhật các biến thể khi lưu
Fields will be copied over only at time of creation.,Các trường sẽ chỉ được sao chép vào thời điểm tạo.
Allow Rename Attribute Value,Cho phép đổi tên giá trị thuộc tính
Rename Attribute Value in Item Attribute.,Đổi tên giá trị thuộc tính trong Thuộc tính mặt hàng.
Copy Fields to Variant,Sao chép các trường vào Biến thể
Item Website Specification,Thông số kỹ thuật mặt hàng trên trang web
Table for Item that will be shown in Web Site,Bảng cho Mặt hàng sẽ được hiển thị trên trang web
Landed Cost Item,Mục Chi phí phân bổ
Receipt Document Type,Loại chứng từ nhận hàng
Receipt Document,Chứng từ nhận hàng
Applicable Charges,Các khoản phí áp dụng
Purchase Receipt Item,Mục Phiếu nhập kho mua hàng
Landed Cost Purchase Receipt,Phiếu nhập kho mua hàng của Chi phí phân bổ
